EXIOBASE 3;;;;US EPA;;;;;;;;;;;;;;;;;;;;;;;
Emission name;Unit ;Compartment;;Flowable;CAS No;Formula;Synonyms;Flow quality;Unit;Directionality;Compartment;External reference;Preferred;Class;Flow UUID;Compartment UUID;Unit UUID;Quality UUID;;;;;;;;;
NMVOC;tonnes;air;;p-Xylene;106-42-3;C8H10;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47528;1;Chemicals;df565c7d-5058-3f64-947b-f469c7097b93;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;m-Xylene;108-38-3;C8H10;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96452;1;Chemicals;76a55813-72b6-379e-8ee3-13a17c500a62;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Toluene;108-88-3;C7H8;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47380;1;Chemicals;b43520f0-bcc4-3800-a60e-f8ed389f506a;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Dodecylbenzene;123-01-3;C18H30;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=94715;1;Chemicals;abdb7be2-5013-3b5d-bdab-7b737d6d59d2;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Xylene;1330-20-7;C8H10;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=43047;1;Chemicals;d6b4b42a-0db8-36a5-a809-6fec9563fbc9;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;o-Diethylbenzene;135-01-3;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46611;1;Chemicals;a61c0ec6-4f67-3ae9-9827-997aba351cc9;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;m-Diethylbenzene;141-93-5;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46129;1;Chemicals;6dbe714e-130d-31c8-bcd0-effcd5284aed;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Longifolene;475-20-7;C15H24;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45849;1;Chemicals;3b5a2196-0700-396c-b812-7493e25adaf5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Amylbenzene;538-68-1;C11H16;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45565;1;Chemicals;93262d96-098c-393b-af61-fb8f23cc1d84;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Benzene;71-43-2;C6H6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=98385;1;Chemicals;49524b59-eb01-3aa4-a586-ede2353a27b3;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;o-Xylene;95-47-6;C8H10;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87536;1;Chemicals;19625a68-3dea-3150-91ea-b23b2be455ed;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;tert-Butylbenzene;98-06-6;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48011;1;Chemicals;4f53b395-36f5-38a6-a86d-ccf62dd73806;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-tert-Butyltoluene;98-51-1;C11H16;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87283;1;Chemicals;2ec0be2f-d74f-3f7a-b45a-34f866edadc0;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Cumene;98-82-8;C9H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47969;1;Chemicals;0f60302b-e7f5-3c60-bbac-99dc9e684bf8;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Cymene;99-87-6;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47926;1;Chemicals;7e8c594b-338e-3dbc-8b11-a8d18bf67464;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;sec-Butylbenzene;135-98-8;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46586;1;Chemicals;e8135f3b-df82-38d9-8b31-b4a54c8e4462;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Ethyltoluene;622-96-8;C9H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=89572;1;Chemicals;f7ed0ba8-f220-3e85-83ad-2337fbc2b274;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;1-(Butan-2-yl)-4-methylbenzene;1595-16-0;C11H16;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96162;1;Chemicals;d69e356c-795c-3fd7-bb47-8bad813fa972;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;1-ethyl-2-propylbenzene;16021-20-8;C11H16;;Mass;kg;emission;air;https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=DTXSID60333922;1;Chemicals;a7073c80-08ea-3820-a127-b29cb67cf398;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;2-Ethyl-m-xylene;354381;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=41510;1;Chemicals;a6d2b5b7-3888-36da-a852-c9706397c457;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Diisopropylbenzene;100-18-5;C12H18;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47903;1;Chemicals;e5014579-0578-3b85-91e8-22da37378e96;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Diethylbenzene;105-05-5;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47603;1;Chemicals;b829c91d-5ffb-3aa0-aa94-fa399ea7be06;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;1-Methyl-2-propylbenzene;1074-17-5;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96694;1;Chemicals;e675eccc-d306-3b0f-ad90-6706e7657333;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;1-Methyl-3-propylbenzene;1074-43-7;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=43574;1;Chemicals;0719e5d7-c5f9-386e-8e80-09f7f9a673a4;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Propyltoluene;1074-55-1;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=43573;1;Chemicals;3d895daa-5af5-3ebf-a626-6e87271f4d31;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;2-Ethyl-p-xylene;1758-88-9;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=40764;1;Chemicals;ac91b03d-dfba-3324-b64a-1d4103d0d454;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;o-Cymene;527-84-4;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45712;1;Chemicals;da0633de-7d70-3ac5-9a73-f7f8947741d7;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;m-Cymene;535-77-3;C10H14;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=88725;1;Chemicals;091d98c5-6163-3cf2-bad2-ec4f28bf161c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;o-Ethyltoluene;611-14-3;C9H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=45288;1;Chemicals;82072de7-7013-3219-90f0-5ad8fd85734c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;m-Ethyltoluene;620-14-4;C9H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=44866;1;Chemicals;9d94a04a-759d-37dc-bc20-f8326c84e24b;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;5-tert-Butyl-m-xylene;98-19-1;C12H18;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87286;1;Chemicals;3b49d84e-c547-3baa-9a3e-f3be2d219ee3;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;m-Diisopropylbenzene;99-62-7;C12H18;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47937;1;Chemicals;c85b29ca-b7c3-3ec0-8be4-e5f5809e16f8;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Esters;n.a.;-;;Mass;kg;emission;air;;1;Groups;e79eea91-d931-3d37-8a4b-e8bad78b7f31;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethyl 1-naphthyl ether;1252060;C12H12O;;Mass;kg;emission;air;https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=DTXSID30201402;1;Chemicals;8bbbe0af-f87e-345c-8a7f-f02b62d592b2;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Pentyl ether;693-65-2;C10H22O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=44301;1;Chemicals;c2323c0d-7cfe-38b7-a66e-c7fd924cb6d8;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;p-Bromophenyl phenyl ether;101-55-3;C12H9BrO;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47835;1;Chemicals;989eda3e-450c-3078-805e-f8d913e0caca;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Phenyl ether;101-84-8;C12H10O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47817;1;Chemicals;210680fa-e041-37e5-8c52-b16784e7854e;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diglycidyl resorcinol ether;101-90-6;C12H14O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47813;1;Chemicals;8e507850-9001-3a58-ba4b-c030b1accd4f;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Allyl glycidyl ether;106-92-3;C6H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96713;1;Chemicals;e233010b-7bb4-3702-9999-1d5812906f40;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Chloromethyl methyl ether;107-30-2;C2H5ClO;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47472;1;Chemicals;f0f88cee-a0f6-3f97-941b-fefdbbbcb99e;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Propylene glycol 1-methyl ether;107-98-2;C4H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47434;1;Chemicals;c62bd0ad-7b25-3abc-8051-0e0086362fe3;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Isopropyl ether;108-20-3;C6H14O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47423;1;Chemicals;1f9976c9-49da-31c3-aadc-9dd011a965fd;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Bis(2-chloro-1-methylethyl) ether;108-60-1;C6H12Cl2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47402;1;Chemicals;88730434-919d-3b26-aecc-18e127f9661f;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Vinyl ethyl ether;109-92-2;C4H8O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47317;1;Chemicals;8ebf3bda-cd5a-3f8f-9ff0-1466610a8467;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monomethyl ether acetate;110-49-6;C5H10O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47687;1;Chemicals;ec07b0af-d5fe-38f1-9ce1-21a5508219ce;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;2-Chloroethyl vinyl ether;110-75-8;C4H7ClO;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47665;1;Chemicals;1d9fdc23-09e1-311e-a5a0-0e0d1b85e177;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Bis(2-hydroxypropyl) ether;110-98-5;C6H14O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96264;1;Chemicals;9f0f3a65-b1bb-3857-b015-b32ddde31b8a;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monoethyl ether acetate;111-15-9;C6H12O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46932;1;Chemicals;a09e8a32-6af7-3dab-bafc-059f663ccc99;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Bis(2-chloroethyl) ether;111-44-4;C4H8Cl2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46914;1;Chemicals;90b3b875-a5c8-359b-8e32-2d37560b4be1;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monobutyl ether;111-76-2;C6H14O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47310;1;Chemicals;293545e8-e5a7-31a3-b131-68ec324e958f;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monomethyl ether;111-77-3;C5H12O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96237;1;Chemicals;ec4cc8d3-255f-31d9-a265-5032ea2555b5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monoethyl ether;111-90-0;C6H14O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47301;1;Chemicals;8a581012-c3eb-3e63-895b-c9679a5b7e56;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monobutyl ether acetate;112-07-2;C8H16O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96033;1;Chemicals;7a1a76e2-a056-385b-b724-861e2eb05934;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Ethylene glycol monohexyl ether;112-25-4;C8H18O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47282;1;Chemicals;f94f494c-c957-3455-98fd-e721005cc637;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol monobutyl ether;112-34-5;C8H18O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47276;1;Chemicals;b330dd62-32ed-3c2f-b7f6-abe8c5b34d71;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Triethylene glycol monomethyl ether;112-35-6;C7H16O4;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=47275;1;Chemicals;68743669-58a7-3168-a2eb-7872260774bd;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Diethylene glycol diethyl ether;112-36-7;C8H18O3;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96023;1;Chemicals;9e90f025-e53e-3171-ab1b-cbdefd06bc08;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
NMVOC;tonnes;air;;Phenyl glycidyl ether;122-60-1;C9H10O2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=94722;1;Chemicals;0a6f2f1a-35ea-3569-832b-2192da049bc5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
